,ImageID,concept,category,mask_type,mask_path
36,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_09s.jpg,pizza,food,1_natural,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/overalls/overalls_07s.jpg
37,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_09s.jpg,pizza,food,2_scrambled,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/2_scrambled/wasp/wasp_06s_p1.png
38,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_09s.jpg,pizza,food,4_geometric,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/4_geometric/geometric_17_d300.png
39,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_09s.jpg,pizza,food,5_lines,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/5_lines/lines_11_d300.png
40,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_09s.jpg,pizza,food,6_blocked,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/6_blocked/pizza/blocked_0_b4.png
41,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_09s.jpg,pizza,food,no_mask,no_mask
42,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_06s.jpg,pizza,food,1_natural,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/robot/robot_07s.jpg
43,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_06s.jpg,pizza,food,2_scrambled,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/2_scrambled/piano/piano_06n_p1.png
44,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_06s.jpg,pizza,food,4_geometric,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/4_geometric/geometric_16_d300.png
45,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_06s.jpg,pizza,food,5_lines,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/5_lines/lines_10_d300.png
46,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_06s.jpg,pizza,food,6_blocked,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/6_blocked/pizza/blocked_4_b4.png
47,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_06s.jpg,pizza,food,no_mask,no_mask
48,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_15n.jpg,pizza,food,1_natural,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/banana/banana_10s.jpg
49,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_15n.jpg,pizza,food,2_scrambled,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/2_scrambled/chocolate/chocolate_02s_p1.png
50,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_15n.jpg,pizza,food,4_geometric,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/4_geometric/geometric_16_d300.png
51,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_15n.jpg,pizza,food,5_lines,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/5_lines/lines_9_d300.png
52,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_15n.jpg,pizza,food,6_blocked,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/6_blocked/pizza/blocked_3_b4.png
53,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_15n.jpg,pizza,food,no_mask,no_mask
54,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_01b.jpg,pizza,food,1_natural,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/duck/duck_13s.jpg
55,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_01b.jpg,pizza,food,2_scrambled,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/2_scrambled/refrigerator/refrigerator_12s_p1.png
56,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_01b.jpg,pizza,food,4_geometric,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/4_geometric/geometric_15_d300.png
57,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_01b.jpg,pizza,food,5_lines,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/5_lines/lines_18_d300.png
58,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_01b.jpg,pizza,food,6_blocked,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/6_blocked/pizza/blocked_5_b4.png
59,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_01b.jpg,pizza,food,no_mask,no_mask
60,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_10s.jpg,pizza,food,1_natural,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/hat/hat_02s.jpg
61,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_10s.jpg,pizza,food,2_scrambled,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/2_scrambled/piano/piano_10n_p1.png
62,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_10s.jpg,pizza,food,4_geometric,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/4_geometric/geometric_8_d300.png
63,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_10s.jpg,pizza,food,5_lines,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/5_lines/lines_5_d300.png
64,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_10s.jpg,pizza,food,6_blocked,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/6_blocked/pizza/blocked_0_b4.png
65,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_10s.jpg,pizza,food,no_mask,no_mask
66,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_12s.jpg,pizza,food,1_natural,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/banana/banana_08s.jpg
67,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_12s.jpg,pizza,food,2_scrambled,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/2_scrambled/hat/hat_01b_p1.png
68,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_12s.jpg,pizza,food,4_geometric,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/4_geometric/geometric_13_d300.png
69,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_12s.jpg,pizza,food,5_lines,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/5_lines/lines_8_d300.png
70,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_12s.jpg,pizza,food,6_blocked,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/6_blocked/pizza/blocked_8_b4.png
71,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/pizza/pizza_12s.jpg,pizza,food,no_mask,no_mask
72,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_11s.jpg,apple,fruit,1_natural,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/candle/candle_08n.jpg
73,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_11s.jpg,apple,fruit,2_scrambled,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/2_scrambled/screwdriver/screwdriver_01s_p1.png
74,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_11s.jpg,apple,fruit,4_geometric,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/4_geometric/geometric_19_d300.png
75,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_11s.jpg,apple,fruit,5_lines,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/5_lines/lines_7_d300.png
76,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_11s.jpg,apple,fruit,6_blocked,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/6_blocked/apple/blocked_1_b4.png
77,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_11s.jpg,apple,fruit,no_mask,no_mask
78,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_05s.jpg,apple,fruit,1_natural,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/hockey_stick/hockey_stick_07s.jpg
79,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_05s.jpg,apple,fruit,2_scrambled,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/2_scrambled/wheelchair/wheelchair_09n_p1.png
80,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_05s.jpg,apple,fruit,4_geometric,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/4_geometric/geometric_12_d300.png
81,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_05s.jpg,apple,fruit,5_lines,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/5_lines/lines_0_d300.png
82,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_05s.jpg,apple,fruit,6_blocked,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/6_blocked/apple/blocked_0_b4.png
83,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_05s.jpg,apple,fruit,no_mask,no_mask
84,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_12s.jpg,apple,fruit,1_natural,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/wheel/wheel_09s.jpg
85,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_12s.jpg,apple,fruit,2_scrambled,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/2_scrambled/table/table_12s_p1.png
86,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_12s.jpg,apple,fruit,4_geometric,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/4_geometric/geometric_6_d300.png
87,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_12s.jpg,apple,fruit,5_lines,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/5_lines/lines_3_d300.png
88,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_12s.jpg,apple,fruit,6_blocked,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/6_blocked/apple/blocked_7_b4.png
89,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_12s.jpg,apple,fruit,no_mask,no_mask
90,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_04s.jpg,apple,fruit,1_natural,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/bandage/bandage_01b.jpg
91,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_04s.jpg,apple,fruit,2_scrambled,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/2_scrambled/carrot/carrot_08n_p1.png
92,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_04s.jpg,apple,fruit,4_geometric,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/4_geometric/geometric_18_d300.png
93,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_04s.jpg,apple,fruit,5_lines,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/5_lines/lines_5_d300.png
94,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_04s.jpg,apple,fruit,6_blocked,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/6_blocked/apple/blocked_8_b4.png
95,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_04s.jpg,apple,fruit,no_mask,no_mask
96,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_03s.jpg,apple,fruit,1_natural,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_01s.jpg
97,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_03s.jpg,apple,fruit,2_scrambled,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/2_scrambled/wheelchair/wheelchair_01b_p1.png
98,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_03s.jpg,apple,fruit,4_geometric,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/4_geometric/geometric_10_d300.png
99,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_03s.jpg,apple,fruit,5_lines,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/5_lines/lines_3_d300.png
100,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_03s.jpg,apple,fruit,6_blocked,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/6_blocked/apple/blocked_4_b4.png
101,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_03s.jpg,apple,fruit,no_mask,no_mask
102,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_02s.jpg,apple,fruit,1_natural,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/nose/nose_12s.jpg
103,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_02s.jpg,apple,fruit,2_scrambled,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/2_scrambled/wasp/wasp_11s_p1.png
104,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_02s.jpg,apple,fruit,4_geometric,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/4_geometric/geometric_10_d300.png
105,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_02s.jpg,apple,fruit,5_lines,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/5_lines/lines_1_d300.png
106,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_02s.jpg,apple,fruit,6_blocked,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/6_blocked/apple/blocked_2_b4.png
107,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/apple/apple_02s.jpg,apple,fruit,no_mask,no_mask
108,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/banana/banana_02s.jpg,banana,fruit,1_natural,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/hockey_stick/hockey_stick_02s.jpg
109,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/banana/banana_02s.jpg,banana,fruit,2_scrambled,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/2_scrambled/microwave/microwave_09s_p1.png
110,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/banana/banana_02s.jpg,banana,fruit,4_geometric,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/4_geometric/geometric_4_d300.png
111,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/banana/banana_02s.jpg,banana,fruit,5_lines,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/5_lines/lines_16_d300.png
112,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/banana/banana_02s.jpg,banana,fruit,6_blocked,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/6_blocked/banana/blocked_7_b4.png
113,/Users/AnneZonneveld/Documents/STAGE/masking-project/stimuli/experiment/masks/1_natural/banana/banana_02s.jpg,banana,fruit,no_mask,no_mask
